user_id,event_date,converted,variant,signup_month,event_month
82,2024-06-01,0,control,2024-05,2024-06
514,2024-02-29,0,control,2024-02,2024-02
897,2024-02-08,0,variant,2024-02,2024-02
815,2024-06-29,1,variant,2024-06,2024-06
709,2024-02-04,1,control,2024-01,2024-02
916,2024-06-27,1,variant,2024-06,2024-06
523,2024-03-09,0,variant,2024-03,2024-03
746,2024-05-21,0,variant,2024-05,2024-05
386,2024-06-20,1,control,2024-06,2024-06
707,2024-04-11,0,control,2024-03,2024-04
471,2024-03-15,0,variant,2024-03,2024-03
119,2024-05-03,0,control,2024-04,2024-05
396,2024-04-16,1,variant,2024-04,2024-04
532,2024-03-13,0,control,2024-03,2024-03
261,2024-06-25,0,control,2024-06,2024-06
805,2024-04-13,0,variant,2024-04,2024-04
934,2024-04-03,0,variant,2024-03,2024-04
256,2024-03-17,0,variant,2024-03,2024-03
734,2024-06-12,0,control,2024-06,2024-06
905,2024-04-29,0,control,2024-04,2024-04
226,2024-04-11,0,control,2024-04,2024-04
53,2024-06-09,1,control,2024-06,2024-06
940,2024-02-04,0,variant,2024-02,2024-02
867,2024-04-10,0,variant,2024-03,2024-04
500,2024-01-27,1,control,2024-01,2024-01
506,2024-02-16,0,variant,2024-02,2024-02
854,2024-03-06,0,control,2024-03,2024-03
364,2024-04-10,0,variant,2024-03,2024-04
280,2024-03-06,0,control,2024-03,2024-03
593,2024-01-30,0,variant,2024-01,2024-01
714,2024-03-18,0,control,2024-03,2024-03
158,2024-02-27,0,control,2024-02,2024-02
632,2024-02-01,0,control,2024-01,2024-02
59,2024-03-15,0,control,2024-02,2024-03
727,2024-07-03,0,control,2024-06,2024-07
128,2024-05-12,0,control,2024-05,2024-05
736,2024-02-10,0,control,2024-01,2024-02
721,2024-06-02,0,variant,2024-06,2024-06
882,2024-01-29,0,control,2024-01,2024-01
115,2024-02-21,0,variant,2024-02,2024-02
209,2024-05-30,0,control,2024-05,2024-05
526,2024-04-20,1,variant,2024-04,2024-04
521,2024-01-18,1,variant,2024-01,2024-01
552,2024-03-26,0,control,2024-03,2024-03
962,2024-04-22,0,variant,2024-04,2024-04
237,2024-02-25,0,control,2024-02,2024-02
281,2024-06-05,1,variant,2024-05,2024-06
359,2024-06-25,0,variant,2024-06,2024-06
201,2024-06-22,0,control,2024-06,2024-06
758,2024-04-25,0,control,2024-04,2024-04
278,2024-06-09,0,control,2024-06,2024-06
235,2024-05-03,1,control,2024-04,2024-05
494,2024-05-20,0,variant,2024-05,2024-05
4,2024-01-28,0,control,2024-01,2024-01
666,2024-06-23,0,control,2024-06,2024-06
442,2024-05-17,0,control,2024-05,2024-05
29,2024-01-16,0,control,2024-01,2024-01
109,2024-03-31,0,control,2024-03,2024-03
610,2024-05-08,0,variant,2024-04,2024-05
727,2024-06-27,0,control,2024-06,2024-06
805,2024-04-11,0,variant,2024-04,2024-04
75,2024-06-04,0,control,2024-06,2024-06
838,2024-04-16,0,control,2024-04,2024-04
146,2024-03-10,0,variant,2024-03,2024-03
128,2024-05-26,0,control,2024-05,2024-05
853,2024-05-15,0,control,2024-05,2024-05
42,2024-04-28,0,variant,2024-04,2024-04
356,2024-06-09,0,control,2024-06,2024-06
41,2024-01-30,0,control,2024-01,2024-01
934,2024-03-28,0,variant,2024-03,2024-03
34,2024-06-05,0,variant,2024-05,2024-06
17,2024-01-25,0,control,2024-01,2024-01
677,2024-06-30,1,control,2024-06,2024-06
153,2024-01-29,0,control,2024-01,2024-01
998,2024-03-10,1,control,2024-03,2024-03
378,2024-06-12,0,variant,2024-06,2024-06
588,2024-05-16,0,variant,2024-05,2024-05
599,2024-03-21,0,variant,2024-03,2024-03
629,2024-05-28,0,control,2024-05,2024-05
874,2024-03-25,0,control,2024-03,2024-03
342,2024-07-03,0,variant,2024-06,2024-07
981,2024-04-03,0,control,2024-03,2024-04
27,2024-07-13,0,variant,2024-06,2024-07
825,2024-05-06,0,variant,2024-04,2024-05
287,2024-04-04,0,variant,2024-03,2024-04
646,2024-02-28,0,control,2024-02,2024-02
731,2024-01-25,0,control,2024-01,2024-01
168,2024-04-20,0,variant,2024-04,2024-04
610,2024-04-30,0,variant,2024-04,2024-04
268,2024-02-01,0,variant,2024-01,2024-02
749,2024-02-29,0,control,2024-02,2024-02
821,2024-01-11,0,variant,2024-01,2024-01
455,2024-04-23,0,variant,2024-04,2024-04
906,2024-03-26,0,control,2024-03,2024-03
685,2024-01-02,1,variant,2024-01,2024-01
401,2024-01-07,0,variant,2024-01,2024-01
922,2024-02-22,0,control,2024-01,2024-02
981,2024-03-10,0,control,2024-03,2024-03
476,2024-04-17,0,variant,2024-04,2024-04
702,2024-03-08,0,control,2024-03,2024-03
634,2024-06-08,0,variant,2024-06,2024-06
558,2024-01-22,0,control,2024-01,2024-01
576,2024-02-20,1,control,2024-02,2024-02
130,2024-05-23,0,variant,2024-05,2024-05
822,2024-06-28,0,variant,2024-06,2024-06
363,2024-06-24,0,control,2024-06,2024-06
705,2024-03-07,0,variant,2024-02,2024-03
819,2024-05-03,0,control,2024-04,2024-05
693,2024-02-17,0,control,2024-02,2024-02
292,2024-01-06,0,control,2024-01,2024-01
371,2024-05-31,0,control,2024-05,2024-05
794,2024-07-20,0,variant,2024-06,2024-07
29,2024-01-22,0,variant,2024-01,2024-01
149,2024-01-29,0,variant,2024-01,2024-01
779,2024-05-08,1,variant,2024-04,2024-05
296,2024-05-01,0,control,2024-04,2024-05
11,2024-01-18,0,variant,2024-01,2024-01
512,2024-06-18,0,variant,2024-05,2024-06
676,2024-06-27,0,variant,2024-06,2024-06
113,2024-06-15,0,variant,2024-05,2024-06
187,2024-05-10,1,variant,2024-05,2024-05
807,2024-05-18,0,control,2024-05,2024-05
744,2024-03-26,1,variant,2024-03,2024-03
227,2024-06-06,0,variant,2024-06,2024-06
310,2024-03-27,0,variant,2024-03,2024-03
98,2024-01-27,0,control,2024-01,2024-01
55,2024-04-16,0,variant,2024-04,2024-04
623,2024-05-08,0,variant,2024-05,2024-05
664,2024-05-17,0,control,2024-05,2024-05
758,2024-05-07,0,variant,2024-04,2024-05
406,2024-05-01,1,control,2024-04,2024-05
69,2024-05-20,0,control,2024-05,2024-05
312,2024-03-25,0,control,2024-03,2024-03
289,2024-02-15,0,variant,2024-02,2024-02
762,2024-06-14,0,control,2024-06,2024-06
548,2024-03-03,0,control,2024-02,2024-03
751,2024-06-09,1,control,2024-06,2024-06
148,2024-07-08,0,control,2024-05,2024-07
467,2024-01-25,0,control,2024-01,2024-01
739,2024-03-09,0,control,2024-03,2024-03
244,2024-01-24,0,variant,2024-01,2024-01
491,2024-02-21,0,variant,2024-02,2024-02
849,2024-03-08,0,control,2024-03,2024-03
958,2024-05-13,0,control,2024-05,2024-05
507,2024-04-27,0,variant,2024-04,2024-04
365,2024-01-22,0,control,2024-01,2024-01
482,2024-06-19,0,variant,2024-06,2024-06
201,2024-06-29,0,variant,2024-06,2024-06
154,2024-02-03,0,control,2024-01,2024-02
450,2024-03-08,0,control,2024-03,2024-03
501,2024-04-28,0,variant,2024-04,2024-04
73,2024-06-19,0,control,2024-05,2024-06
713,2024-02-21,0,control,2024-02,2024-02
296,2024-05-04,0,control,2024-04,2024-05
17,2024-01-26,0,variant,2024-01,2024-01
641,2024-03-29,0,variant,2024-03,2024-03
217,2024-06-21,0,control,2024-06,2024-06
61,2024-07-15,0,variant,2024-06,2024-07
939,2024-06-09,0,control,2024-05,2024-06
616,2024-01-20,1,variant,2024-01,2024-01
42,2024-05-25,0,control,2024-04,2024-05
25,2024-02-24,0,variant,2024-02,2024-02
39,2024-03-03,0,variant,2024-02,2024-03
803,2024-01-28,0,control,2024-01,2024-01
131,2024-03-27,0,control,2024-03,2024-03
498,2024-02-25,1,control,2024-01,2024-02
229,2024-05-05,0,control,2024-05,2024-05
108,2024-02-05,1,control,2024-01,2024-02
172,2024-04-22,0,variant,2024-04,2024-04
435,2024-05-11,0,variant,2024-05,2024-05
478,2024-05-21,0,control,2024-05,2024-05
102,2024-04-20,0,variant,2024-04,2024-04
866,2024-02-10,0,variant,2024-02,2024-02
524,2024-03-28,0,variant,2024-02,2024-03
275,2024-06-19,0,control,2024-06,2024-06
613,2024-01-19,0,control,2024-01,2024-01
44,2024-03-11,0,control,2024-02,2024-03
955,2024-05-30,0,control,2024-05,2024-05
817,2024-04-27,0,variant,2024-04,2024-04
957,2024-05-27,0,variant,2024-05,2024-05
17,2024-02-14,0,control,2024-01,2024-02
330,2024-01-18,0,control,2024-01,2024-01
569,2024-05-08,1,variant,2024-04,2024-05
823,2024-03-15,0,variant,2024-03,2024-03
497,2024-02-22,0,variant,2024-02,2024-02
815,2024-07-06,0,control,2024-06,2024-07
12,2024-01-26,1,variant,2024-01,2024-01
318,2024-03-04,0,variant,2024-02,2024-03
592,2024-03-28,0,variant,2024-03,2024-03
216,2024-03-04,0,control,2024-02,2024-03
339,2024-04-07,0,control,2024-04,2024-04
776,2024-04-01,0,control,2024-04,2024-04
991,2024-01-29,0,variant,2024-01,2024-01
661,2024-03-09,0,variant,2024-03,2024-03
81,2024-02-21,1,variant,2024-02,2024-02
727,2024-07-01,0,variant,2024-06,2024-07
485,2024-01-08,0,control,2024-01,2024-01
374,2024-01-09,0,control,2024-01,2024-01
976,2024-04-10,0,control,2024-04,2024-04
710,2024-01-31,0,control,2024-01,2024-01
200,2024-06-11,0,variant,2024-06,2024-06
537,2024-04-06,0,variant,2024-03,2024-04
466,2024-05-05,0,control,2024-04,2024-05
89,2024-05-29,0,variant,2024-05,2024-05
268,2024-02-07,1,variant,2024-01,2024-02
655,2024-05-12,0,control,2024-05,2024-05
571,2024-04-12,0,control,2024-04,2024-04
922,2024-01-29,0,control,2024-01,2024-01
489,2024-02-27,0,control,2024-02,2024-02
877,2024-03-19,0,variant,2024-03,2024-03
538,2024-04-13,0,control,2024-04,2024-04
47,2024-05-10,0,control,2024-05,2024-05
288,2024-04-25,0,variant,2024-03,2024-04
778,2024-02-17,0,variant,2024-02,2024-02
16,2024-03-03,0,control,2024-02,2024-03
711,2024-04-06,0,variant,2024-03,2024-04
401,2024-01-13,0,control,2024-01,2024-01
919,2024-06-14,1,control,2024-06,2024-06
794,2024-07-09,0,variant,2024-06,2024-07
981,2024-03-20,0,control,2024-03,2024-03
86,2024-03-02,1,variant,2024-02,2024-03
250,2024-01-31,0,control,2024-01,2024-01
391,2024-04-03,0,control,2024-03,2024-04
782,2024-07-30,0,variant,2024-06,2024-07
335,2024-01-19,0,control,2024-01,2024-01
629,2024-05-24,0,variant,2024-05,2024-05
519,2024-01-28,1,variant,2024-01,2024-01
137,2024-06-27,0,variant,2024-06,2024-06
883,2024-06-01,0,variant,2024-06,2024-06
688,2024-03-21,0,control,2024-03,2024-03
840,2024-06-21,1,variant,2024-06,2024-06
498,2024-02-20,0,variant,2024-01,2024-02
827,2024-02-10,0,variant,2024-02,2024-02
727,2024-07-14,0,variant,2024-06,2024-07
477,2024-03-05,0,variant,2024-02,2024-03
594,2024-03-20,1,control,2024-03,2024-03
223,2024-05-18,0,variant,2024-04,2024-05
990,2024-03-16,0,control,2024-03,2024-03
372,2024-06-24,0,control,2024-06,2024-06
935,2024-05-19,0,variant,2024-05,2024-05
995,2024-03-08,0,control,2024-02,2024-03
402,2024-03-01,0,control,2024-02,2024-03
443,2024-02-12,0,control,2024-02,2024-02
490,2024-03-17,0,variant,2024-03,2024-03
615,2024-04-26,1,control,2024-04,2024-04
273,2024-04-29,0,variant,2024-04,2024-04
526,2024-04-26,1,control,2024-04,2024-04
159,2024-05-19,0,control,2024-05,2024-05
152,2024-04-10,0,control,2024-04,2024-04
995,2024-02-22,0,variant,2024-02,2024-02
620,2024-05-31,0,control,2024-05,2024-05
188,2024-04-03,0,variant,2024-03,2024-04
813,2024-04-16,0,variant,2024-03,2024-04
98,2024-01-19,0,variant,2024-01,2024-01
131,2024-03-14,1,variant,2024-03,2024-03
805,2024-04-25,0,control,2024-04,2024-04
171,2024-03-27,0,variant,2024-03,2024-03
936,2024-04-29,0,variant,2024-04,2024-04
986,2024-03-07,0,variant,2024-01,2024-03
183,2024-01-24,0,variant,2024-01,2024-01
983,2024-02-09,0,variant,2024-02,2024-02
364,2024-04-12,0,variant,2024-03,2024-04
39,2024-03-02,0,control,2024-02,2024-03
527,2024-06-03,0,variant,2024-06,2024-06
888,2024-02-21,0,variant,2024-02,2024-02
497,2024-02-19,0,variant,2024-02,2024-02
516,2024-07-02,0,control,2024-06,2024-07
349,2024-03-27,1,variant,2024-03,2024-03
982,2024-06-11,1,variant,2024-06,2024-06
921,2024-05-15,0,control,2024-05,2024-05
397,2024-04-05,0,variant,2024-03,2024-04
722,2024-01-10,0,control,2024-01,2024-01
161,2024-02-28,1,variant,2024-02,2024-02
16,2024-02-26,0,control,2024-02,2024-02
493,2024-07-01,0,control,2024-06,2024-07
426,2024-05-16,1,control,2024-04,2024-05
108,2024-01-26,0,variant,2024-01,2024-01
894,2024-03-02,0,control,2024-02,2024-03
450,2024-03-14,1,variant,2024-03,2024-03
311,2024-04-03,0,variant,2024-03,2024-04
739,2024-03-29,1,variant,2024-03,2024-03
170,2024-01-24,0,control,2024-01,2024-01
546,2024-06-19,1,variant,2024-06,2024-06
414,2024-06-02,0,variant,2024-05,2024-06
251,2024-06-12,1,control,2024-05,2024-06
759,2024-02-28,0,control,2024-01,2024-02
781,2024-06-25,0,control,2024-06,2024-06
141,2024-01-13,0,variant,2024-01,2024-01
274,2024-02-26,0,control,2024-02,2024-02
416,2024-05-08,0,control,2024-04,2024-05
608,2024-04-30,0,variant,2024-04,2024-04
739,2024-03-16,0,variant,2024-03,2024-03
891,2024-02-27,0,variant,2024-02,2024-02
39,2024-03-02,0,variant,2024-02,2024-03
814,2024-03-22,1,control,2024-03,2024-03
29,2024-03-21,0,variant,2024-01,2024-03
958,2024-05-05,0,control,2024-05,2024-05
477,2024-03-05,0,variant,2024-02,2024-03
318,2024-02-24,0,variant,2024-02,2024-02
245,2024-01-18,0,control,2024-01,2024-01
748,2024-03-18,0,variant,2024-03,2024-03
697,2024-06-03,1,control,2024-05,2024-06
272,2024-02-23,0,control,2024-02,2024-02
440,2024-04-28,0,variant,2024-04,2024-04
748,2024-03-13,0,variant,2024-03,2024-03
239,2024-06-29,0,variant,2024-06,2024-06
377,2024-06-10,0,variant,2024-05,2024-06
266,2024-07-05,0,variant,2024-06,2024-07
926,2024-06-12,0,control,2024-06,2024-06
921,2024-05-14,0,control,2024-05,2024-05
359,2024-07-12,0,control,2024-06,2024-07
340,2024-04-03,1,control,2024-04,2024-04
389,2024-04-28,0,variant,2024-04,2024-04
577,2024-05-24,0,control,2024-04,2024-05
990,2024-03-09,0,control,2024-03,2024-03
689,2024-06-15,0,control,2024-06,2024-06
3,2024-03-27,1,variant,2024-02,2024-03
429,2024-02-23,0,variant,2024-02,2024-02
142,2024-02-05,0,control,2024-02,2024-02
376,2024-02-05,1,variant,2024-02,2024-02
670,2024-03-03,0,control,2024-02,2024-03
324,2024-04-28,0,variant,2024-04,2024-04
146,2024-03-23,0,control,2024-03,2024-03
958,2024-06-27,0,control,2024-05,2024-06
293,2024-04-05,0,variant,2024-04,2024-04
665,2024-03-09,0,variant,2024-03,2024-03
432,2024-02-16,0,control,2024-02,2024-02
705,2024-02-08,0,variant,2024-02,2024-02
949,2024-06-11,0,variant,2024-06,2024-06
975,2024-07-17,0,variant,2024-06,2024-07
585,2024-03-18,0,control,2024-02,2024-03
399,2024-03-14,0,control,2024-03,2024-03
817,2024-04-20,1,variant,2024-04,2024-04
889,2024-03-30,1,control,2024-03,2024-03
344,2024-03-28,1,control,2024-03,2024-03
964,2024-07-04,1,control,2024-06,2024-07
140,2024-01-15,0,variant,2024-01,2024-01
187,2024-06-16,0,control,2024-05,2024-06
805,2024-04-12,0,variant,2024-04,2024-04
61,2024-06-21,0,control,2024-06,2024-06
997,2024-03-07,0,control,2024-02,2024-03
939,2024-05-30,0,control,2024-05,2024-05
380,2024-04-06,0,control,2024-04,2024-04
710,2024-01-14,1,variant,2024-01,2024-01
807,2024-05-22,0,variant,2024-05,2024-05
440,2024-05-10,0,control,2024-04,2024-05
319,2024-04-17,1,control,2024-04,2024-04
302,2024-04-19,0,variant,2024-04,2024-04
344,2024-03-29,0,variant,2024-03,2024-03
11,2024-01-17,0,variant,2024-01,2024-01
62,2024-05-29,0,variant,2024-05,2024-05
845,2024-03-21,0,control,2024-03,2024-03
226,2024-04-09,0,variant,2024-04,2024-04
153,2024-01-28,0,control,2024-01,2024-01
711,2024-03-16,0,control,2024-03,2024-03
564,2024-06-23,1,variant,2024-06,2024-06
772,2024-03-23,1,variant,2024-03,2024-03
571,2024-04-12,0,variant,2024-04,2024-04
584,2024-05-16,0,control,2024-05,2024-05
660,2024-04-25,1,control,2024-03,2024-04
861,2024-01-11,1,control,2024-01,2024-01
575,2024-04-11,1,variant,2024-03,2024-04
310,2024-03-05,1,control,2024-03,2024-03
885,2024-03-09,0,variant,2024-03,2024-03
243,2024-02-17,0,control,2024-01,2024-02
493,2024-06-25,0,variant,2024-06,2024-06
366,2024-04-22,0,variant,2024-04,2024-04
330,2024-01-21,0,control,2024-01,2024-01
107,2024-04-03,0,control,2024-04,2024-04
226,2024-04-13,0,variant,2024-04,2024-04
825,2024-04-21,0,variant,2024-04,2024-04
218,2024-04-04,0,variant,2024-03,2024-04
937,2024-01-20,0,variant,2024-01,2024-01
753,2024-02-09,0,control,2024-01,2024-02
506,2024-03-18,0,variant,2024-02,2024-03
259,2024-03-07,0,control,2024-03,2024-03
888,2024-02-25,1,variant,2024-02,2024-02
774,2024-06-24,0,control,2024-06,2024-06
517,2024-03-05,0,variant,2024-02,2024-03
773,2024-06-08,0,control,2024-06,2024-06
54,2024-01-21,0,control,2024-01,2024-01
47,2024-05-13,0,control,2024-05,2024-05
727,2024-07-08,0,variant,2024-06,2024-07
689,2024-06-17,0,variant,2024-06,2024-06
521,2024-01-23,0,variant,2024-01,2024-01
99,2024-04-10,0,control,2024-04,2024-04
20,2024-01-23,1,variant,2024-01,2024-01
890,2024-06-05,0,variant,2024-06,2024-06
753,2024-01-10,0,control,2024-01,2024-01
573,2024-05-28,0,control,2024-05,2024-05
891,2024-03-01,0,control,2024-02,2024-03
490,2024-03-19,0,control,2024-03,2024-03
419,2024-05-20,0,control,2024-05,2024-05
690,2024-01-25,0,variant,2024-01,2024-01
850,2024-07-04,0,control,2024-05,2024-07
62,2024-05-18,0,variant,2024-05,2024-05
145,2024-02-02,0,variant,2024-01,2024-02
216,2024-02-28,0,variant,2024-02,2024-02
3,2024-04-04,0,variant,2024-02,2024-04
160,2024-02-24,0,control,2024-02,2024-02
739,2024-03-19,0,variant,2024-03,2024-03
998,2024-03-14,0,control,2024-03,2024-03
781,2024-06-27,0,variant,2024-06,2024-06
120,2024-02-16,0,variant,2024-02,2024-02
893,2024-02-12,0,variant,2024-02,2024-02
89,2024-05-24,0,variant,2024-05,2024-05
329,2024-04-16,1,control,2024-04,2024-04
580,2024-03-11,0,control,2024-02,2024-03
910,2024-02-06,0,variant,2024-02,2024-02
357,2024-07-06,0,control,2024-06,2024-07
610,2024-04-24,0,variant,2024-04,2024-04
267,2024-07-10,0,control,2024-06,2024-07
617,2024-03-29,0,variant,2024-03,2024-03
952,2024-06-17,0,control,2024-06,2024-06
323,2024-01-05,1,variant,2024-01,2024-01
635,2024-04-17,1,variant,2024-03,2024-04
988,2024-03-11,0,control,2024-03,2024-03
541,2024-06-17,0,control,2024-06,2024-06
649,2024-05-24,0,control,2024-05,2024-05
195,2024-04-22,0,control,2024-04,2024-04
921,2024-05-13,0,control,2024-05,2024-05
738,2024-02-15,1,control,2024-02,2024-02
332,2024-02-15,0,variant,2024-02,2024-02
170,2024-01-04,1,control,2024-01,2024-01
521,2024-01-12,0,variant,2024-01,2024-01
463,2024-03-12,1,variant,2024-03,2024-03
40,2024-01-20,0,control,2024-01,2024-01
537,2024-03-30,0,control,2024-03,2024-03
261,2024-06-27,0,variant,2024-06,2024-06
395,2024-04-29,0,control,2024-04,2024-04
955,2024-07-02,0,variant,2024-05,2024-07
226,2024-05-07,0,variant,2024-04,2024-05
984,2024-05-23,0,control,2024-05,2024-05
124,2024-01-15,0,variant,2024-01,2024-01
975,2024-06-10,1,control,2024-06,2024-06
38,2024-01-07,1,control,2024-01,2024-01
328,2024-05-07,0,variant,2024-05,2024-05
251,2024-05-24,0,variant,2024-05,2024-05
901,2024-03-13,0,variant,2024-02,2024-03
176,2024-06-20,0,variant,2024-06,2024-06
602,2024-04-16,0,variant,2024-03,2024-04
914,2024-05-01,0,variant,2024-04,2024-05
454,2024-05-19,0,control,2024-05,2024-05
37,2024-02-02,1,variant,2024-01,2024-02
316,2024-01-18,0,variant,2024-01,2024-01
688,2024-03-26,0,control,2024-03,2024-03
973,2024-05-20,0,variant,2024-05,2024-05
796,2024-02-14,0,control,2024-02,2024-02
965,2024-02-05,0,variant,2024-02,2024-02
973,2024-05-31,0,variant,2024-05,2024-05
593,2024-02-10,0,variant,2024-01,2024-02
114,2024-04-13,0,control,2024-04,2024-04
40,2024-01-24,0,variant,2024-01,2024-01
301,2024-01-14,0,control,2024-01,2024-01
224,2024-06-10,0,variant,2024-06,2024-06
318,2024-03-07,0,variant,2024-02,2024-03
349,2024-04-06,0,variant,2024-03,2024-04
115,2024-03-31,0,variant,2024-02,2024-03
698,2024-04-19,0,variant,2024-04,2024-04
323,2024-01-14,1,control,2024-01,2024-01
568,2024-01-24,0,control,2024-01,2024-01
40,2024-02-01,0,variant,2024-01,2024-02
866,2024-02-08,0,control,2024-02,2024-02
40,2024-01-21,0,control,2024-01,2024-01
859,2024-05-16,0,variant,2024-05,2024-05
973,2024-05-23,0,control,2024-05,2024-05
749,2024-02-21,0,control,2024-02,2024-02
289,2024-02-19,0,variant,2024-02,2024-02
262,2024-02-29,0,control,2024-02,2024-02
216,2024-03-12,0,control,2024-02,2024-03
147,2024-06-28,0,control,2024-06,2024-06
336,2024-05-29,0,variant,2024-05,2024-05
168,2024-04-18,0,variant,2024-04,2024-04
92,2024-02-29,0,variant,2024-02,2024-02
353,2024-03-16,0,control,2024-03,2024-03
571,2024-04-11,0,variant,2024-04,2024-04
571,2024-04-08,0,variant,2024-04,2024-04
816,2024-05-12,0,variant,2024-05,2024-05
681,2024-01-17,0,variant,2024-01,2024-01
781,2024-06-21,0,control,2024-06,2024-06
363,2024-06-26,0,control,2024-06,2024-06
557,2024-02-27,0,control,2024-02,2024-02
345,2024-03-25,0,control,2024-03,2024-03
693,2024-03-05,0,variant,2024-02,2024-03
170,2024-01-22,0,variant,2024-01,2024-01
356,2024-06-16,0,variant,2024-06,2024-06
191,2024-04-29,0,control,2024-04,2024-04
667,2024-01-31,0,control,2024-01,2024-01
422,2024-06-13,0,control,2024-05,2024-06
700,2024-04-07,0,control,2024-03,2024-04
7,2024-02-09,0,control,2024-02,2024-02
133,2024-03-04,0,variant,2024-02,2024-03
747,2024-06-29,0,control,2024-06,2024-06
557,2024-02-29,0,variant,2024-02,2024-02
826,2024-04-08,1,control,2024-03,2024-04
761,2024-07-02,0,variant,2024-06,2024-07
31,2024-06-11,0,variant,2024-06,2024-06
535,2024-03-21,0,control,2024-03,2024-03
426,2024-05-04,0,variant,2024-04,2024-05
394,2024-06-21,0,variant,2024-06,2024-06
672,2024-06-09,1,variant,2024-06,2024-06
363,2024-06-27,0,variant,2024-06,2024-06
437,2024-04-22,0,control,2024-04,2024-04
670,2024-02-28,0,variant,2024-02,2024-02
551,2024-06-28,1,variant,2024-06,2024-06
927,2024-03-01,0,control,2024-02,2024-03
82,2024-05-21,0,control,2024-05,2024-05
